Gene_id	Chromosome	Gene_Start	Gene_End
OG_0016983	NC_062253.1	9619333	9641591
OG_0013467	NC_062253.1	9674599	9695556
OG_0011797	NC_062253.1	9681874	9702566
OG_0018610	NC_062253.1	9723668	9748285
OG_0017477	NC_062253.1	9729254	9751013
OG_0017138	NC_062253.1	9775001	9802291
OG_0016630	NC_062253.1	9794013	9824319
OG_0000355	NC_062253.1	9928949	9951144
OG_0012353	NC_062253.1	9987296	10014220
OG_0007046	NC_062253.1	10051351	10082080
OG_0001260	NC_062253.1	10065609	10092651
OG_0017524	NC_062253.1	10160399	10182783
OG_0000606	NC_062253.1	10166295	10282697
OG_0005923	NC_062253.1	10333096	10384487
OG_0018254	NC_062253.1	10402311	10426557
OG_0005688	NC_062253.1	10465568	10554098
OG_0002365	NC_062253.1	10563587	10585515
OG_0012280	NC_062253.1	10583042	10605999
OG_0002462	NC_062253.1	10589238	10612346
OG_0014244	NC_062253.1	10602898	10623794
OG_0013258	NC_062253.1	10607946	10628788
OG_0013845	NC_062253.1	10609479	10631102
OG_0018134	NC_062253.1	10649583	10670001
OG_0001730	NC_062253.1	10658161	10681101
OG_0013760	NC_062253.1	10673972	10696544
OG_0015348	NC_062253.1	10711821	10742906
OG_0017342	NC_062253.1	10738252	10759846
OG_0018319	NC_062253.1	10741269	10761728
OG_0018551	NC_062253.1	10742243	10763400
OG_0010667	NC_062253.1	10821085	10841894
OG_0015080	NC_062253.1	10939651	10978479
OG_0018118	NC_062253.1	11029366	11050143
OG_0011990	NC_062253.1	11225996	11246376
OG_0017290	NC_062253.1	11233147	11254717
OG_0002153	NC_062253.1	11238210	11260217
OG_0015899	NC_062253.1	11247827	11269856
OG_0006455	NC_062253.1	11256332	11277435
OG_0012295	NC_062253.1	11313872	11336115
OG_0012867	NC_062254.1	30296	51622
OG_0013838	NC_062254.1	84377	119849
OG_0017801	NC_062254.1	111194	141230
OG_0013324	NC_062254.1	162515	184698
OG_0000346	NC_062254.1	199841	257577
OG_0003349	NC_062254.1	274098	295651
OG_0015385	NC_062254.1	277297	304172
OG_0006865	NC_062254.1	438696	482624
OG_0014249	NC_062254.1	558676	579728
OG_0016540	NC_062254.1	747946	782120
OG_0016519	NC_062254.1	831952	868585
OG_0009289	NC_062254.1	1059326	1161967
OG_0014712	NC_062254.1	1242081	1263595
OG_0009727	NC_062254.1	1364217	1384981
OG_0009726	NC_062254.1	1366464	1394633
OG_0018941	NC_062254.1	1414266	1434944
OG_0017305	NC_062254.1	1428404	1450229
OG_0015471	NC_062254.1	1447630	1469207
OG_0000763	NC_062254.1	1461138	1483161
OG_0006335	NC_062254.1	1646335	1817880
OG_0005862	NC_062254.1	2159926	2180680
OG_0002538	NC_062254.1	2394179	2424128
OG_0015454	NC_062254.1	2416035	2440384
OG_0011602	NC_062254.1	2592939	2621270
OG_0018936	NC_062254.1	2649246	2669841
OG_0005540	NC_062254.1	2703683	2725536
OG_0001742	NC_062254.1	2761053	2795595
OG_0007149	NC_062254.1	2784785	2806362
OG_0011703	NC_062254.1	2811711	2844585
OG_0012725	NC_062254.1	2894228	2933629
OG_0014998	NC_062254.1	2920971	2945498
OG_0005657	NC_062254.1	3008755	3053940
OG_0009517	NC_062254.1	3038112	3069140
OG_0011438	NC_062254.1	3059406	3080023
OG_0007268	NC_062254.1	3287589	3330070
OG_0001708	NC_062254.1	3424116	3488983
OG_0014664	NC_062254.1	3577747	3608015
OG_0000340	NC_062254.1	3705818	3780765
OG_0007925	NC_062254.1	3963571	3986477
OG_0001035	NC_062254.1	4011777	4098342
OG_0017031	NC_062254.1	4132900	4167148
OG_0018511	NC_062254.1	4410781	4440237
OG_0018512	NC_062254.1	4422084	4447629
OG_0003343	NC_062254.1	4428775	4451877
OG_0006821	NC_062254.1	4442505	4464414
OG_0000698	NC_062254.1	4452433	4478027
OG_0011172	NC_062254.1	4459666	4493360
OG_0003299	NC_062254.1	4481397	4511611
OG_0009521	NC_062254.1	4664864	4687982
OG_0005608	NC_062254.1	4899039	4925109
OG_0017912	NC_062254.1	4911630	4931920
OG_0012582	NC_062254.1	5060587	5140228
OG_0012581	NC_062254.1	5181508	5264686
OG_0012043	NC_062254.1	5469864	5495401
OG_0007550	NC_062254.1	5482152	5508159
OG_0000292	NC_062254.1	5494226	5528033
OG_0005515	NC_062254.1	5538989	5562227
OG_0017041	NC_062254.1	5567759	5687676
OG_0003173	NC_062254.1	5680341	5718817
OG_0007047	NC_062254.1	5705435	5732850
OG_0005649	NC_062254.1	5753153	5859769
OG_0017785	NC_062254.1	5966184	6070896
OG_0017137	NC_062254.1	6054857	6075731
OG_0009748	NC_062254.1	6076967	6098004
OG_0007829	NC_062254.1	6275257	6300325
OG_0000349	NC_062254.1	6528507	6587527
OG_0007717	NC_062254.1	6648111	6688920
OG_0011688	NC_062254.1	6684740	6709555
OG_0014350	NC_062254.1	6703605	6730500
OG_0007216	NC_062254.1	6737716	6762518
OG_0018866	NC_062254.1	6748017	6768631
OG_0012589	NC_062254.1	6749816	6831159
OG_0018552	NC_062254.1	6828824	6849643
OG_0015437	NC_062254.1	6834980	6867669
OG_0017459	NC_062254.1	6876402	6902470
OG_0011866	NC_062254.1	6886268	6914971
OG_0005910	NC_062254.1	6907590	6932524
OG_0005911	NC_062254.1	6914103	6936865
OG_0018585	NC_062254.1	6918529	6943372
OG_0003294	NC_062254.1	7009402	7042616
OG_0011600	NC_062254.1	7029480	7057108
OG_0019000	NC_062254.1	7039004	7060637
OG_0001545	NC_062254.1	7044400	7066392
OG_0018258	NC_062254.1	7053247	7074313
OG_0012999	NC_062254.1	7073197	7106280
OG_0008297	NC_062254.1	7230276	7284174
OG_0007422	NC_062254.1	7270122	7300609
OG_0012485	NC_062254.1	7283459	7313130
OG_0002174	NC_062254.1	7310870	7337733
OG_0002172	NC_062254.1	7344331	7374848
OG_0002173	NC_062254.1	7370144	7399913
OG_0005675	NC_062254.1	7390401	7415113
OG_0012047	NC_062254.1	7401521	7444234
OG_0012048	NC_062254.1	7443905	7482959
OG_0012606	NC_062254.1	7607472	7631379
OG_0018453	NC_062254.1	7740521	7761009
OG_0012520	NC_062254.1	7923547	7961197
OG_0013240	NC_062254.1	7945477	7966025
OG_0017886	NC_062254.1	7983893	8004180
OG_0000429	NC_062254.1	8065504	8088138
OG_0015752	NC_062254.1	8303666	8340060
OG_0002123	NC_062254.1	8583576	8617193
OG_0001613	NC_062254.1	8615895	8639764
OG_0006892	NC_062254.1	8670117	8704084
OG_0006891	NC_062254.1	8692281	8738866
OG_0006893	NC_062254.1	8737586	8775879
OG_0006894	NC_062254.1	8760673	8799746
OG_0018339	NC_062254.1	8795965	8821564
OG_0008069	NC_062254.1	9144507	9197820
OG_0006824	NC_062254.1	9370809	9392199
OG_0000906	NC_062254.1	9412780	9451462
OG_0014488	NC_062254.1	10236485	10257471
OG_0015354	NC_062254.1	10606490	10641056
OG_0012097	NC_062254.1	10809082	10861761
OG_0018932	NC_062254.1	10843339	10865945
OG_0006585	NC_062254.1	10893197	10945459
OG_0013395	NC_062254.1	10942444	10966456
OG_0005777	NC_062254.1	10977199	11001948
OG_0008478	NC_062254.1	10984201	11009487
OG_0012051	NC_062254.1	11004510	11027192
OG_0006349	NC_062254.1	11007626	11043521
OG_0008138	NC_062254.1	11028012	11048761
OG_0014790	NC_062254.1	11029839	11069348
OG_0012463	NC_062254.1	11118451	11149639
OG_0013872	NC_062254.1	11132568	11161862
OG_0001000	NC_062254.1	11154733	11180198
OG_0014811	NC_062254.1	11183498	11206318
OG_0001954	NC_062254.1	11189946	11213145
OG_0002490	NC_062254.1	11200371	11222507
OG_0013468	NC_062254.1	11214986	11236747
OG_0018933	NC_062254.1	11220766	11242529
OG_0018649	NC_062254.1	11343421	11363945
OG_0011686	NC_062254.1	11349944	11373076
OG_0005647	NC_062254.1	11375352	11402059
OG_0012267	NC_062254.1	25688	47116
OG_0016897	NC_062254.1	35949	60654
OG_0013385	NC_062254.1	43584	64885
OG_0015079	NC_062254.1	407233	440032
OG_0000937	NC_062254.1	564314	656010
OG_0012660	NC_062254.1	714527	735975
OG_0011975	NC_062254.1	1290121	1311374
OG_0008179	NC_062254.1	1383721	1431532
OG_0000218	NC_062254.1	1417944	1447773
OG_0005828	NC_062254.1	1430883	1452218
OG_0015527	NC_062254.1	1435100	1459302
OG_0001578	NC_062254.1	1452963	1480725
OG_0007969	NC_062254.1	1473855	1502121
OG_0006466	NC_062254.1	1802627	1825383
OG_0000563	NC_062254.1	1810067	1871329
OG_0009065	NC_062254.1	1854365	1885162
OG_0007649	NC_062254.1	1870882	1961886
OG_0016772	NC_062254.1	1968859	2091259
OG_0001683	NC_062254.1	2088374	2138397
OG_0013239	NC_062254.1	2137420	2179470
OG_0015292	NC_062254.1	2162112	2222358
OG_0012189	NC_062254.1	2377428	2399820
OG_0012187	NC_062254.1	2382634	2404462
OG_0012188	NC_062254.1	2390672	2412924
OG_0000275	NC_062254.1	2405899	2434856
OG_0007733	NC_062254.1	2423257	2450913
OG_0012884	NC_062254.1	2434764	2486017
OG_0000329	NC_062254.1	2475096	2497063
OG_0018620	NC_062254.1	2505930	2526391
OG_0015174	NC_062254.1	2585397	2611457
OG_0015765	NC_062254.1	2663137	2721028
OG_0005547	NC_062254.1	2706533	2737659
OG_0017245	NC_062254.1	2777185	2804319
OG_0012070	NC_062254.1	2930252	3056058
OG_0001919	NC_062254.1	3050261	3073474
OG_0016146	NC_062254.1	3054929	3078255
OG_0007875	NC_062254.1	3254483	3275217
OG_0005920	NC_062254.1	3282592	3305423
OG_0012541	NC_062254.1	3326252	3349862
OG_0012829	NC_062254.1	3332994	3361249
OG_0001085	NC_062254.1	3570937	3597332
OG_0016262	NC_062254.1	3588754	3610328
OG_0011423	NC_062254.1	3623269	3645174
OG_0000339	NC_062254.1	3803314	3873415
OG_0017848	NC_062254.1	4103815	4125822
OG_0002049	NC_062254.1	4283242	4323377
OG_0015485	NC_062254.1	4420368	4441322
OG_0000728	NC_062254.1	4432155	4460047
OG_0006947	NC_062254.1	4495023	4517311
OG_0016963	NC_062254.1	4498620	4522460
OG_0015404	NC_062254.1	4906683	4928005
OG_0018285	NC_062254.1	4910341	4930971
OG_0002614	NC_062254.1	4912464	4935853
OG_0006733	NC_062254.1	4991079	5019206
OG_0014822	NC_062254.1	5178823	5200999
OG_0001534	NC_062254.1	5283240	5307230
OG_0014110	NC_062254.1	5442218	5467666
OG_0001477	NC_062254.1	5449917	5486919
OG_0017373	NC_062254.1	5477527	5499611
OG_0013198	NC_062254.1	5488406	5510347
OG_0007330	NC_062254.1	5559878	5585025
OG_0008134	NC_062254.1	5668760	5691529
OG_0008119	NC_062254.1	5672456	5695189
OG_0009656	NC_062254.1	5720001	5754312
OG_0001118	NC_062254.1	5878441	5902208
OG_0011733	NC_062254.1	5882755	5909114
OG_0016076	NC_062254.1	5942220	5963914
OG_0000264	NC_062254.1	5948176	5983318
OG_0013803	NC_062254.1	6058743	6096183
OG_0000543	NC_062254.1	6350724	6378196
OG_0000348	NC_062254.1	6366943	6419426
OG_0002414	NC_062254.1	6643224	6667536
OG_0005286	NC_062254.1	6671443	6696056
OG_0015116	NC_062254.1	6676868	6702498
OG_0015155	NC_062254.1	6691963	6721126
OG_0012995	NC_062254.1	6712314	6753583
OG_0014165	NC_062254.1	6743117	6765425
OG_0013266	NC_062254.1	6826576	6848324
OG_0005821	NC_062254.1	6851978	6876952
OG_0006986	NC_062254.1	6858984	6886106
OG_0014290	NC_062254.1	6867216	6889568
OG_0014288	NC_062254.1	6870513	6892884
OG_0008090	NC_062254.1	6925627	6956676
OG_0011589	NC_062254.1	7023890	7045877
OG_0017720	NC_062254.1	7048882	7072940
OG_0001623	NC_062254.1	7066512	7088899
OG_0005809	NC_062254.1	7086558	7107997
OG_0005925	NC_062254.1	7114449	7136712
OG_0001881	NC_062254.1	7152573	7178648
OG_0006729	NC_062254.1	7396699	7419637
OG_0015019	NC_062254.1	7547009	7572745
OG_0011773	NC_062254.1	7596252	7617910
OG_0007057	NC_062254.1	7600889	7621605
OG_0000251	NC_062254.1	7767327	7907713
OG_0017502	NC_062254.1	7900824	7929024
OG_0000899	NC_062254.1	7942310	7964979
OG_0000604	NC_062254.1	7950153	8000666
OG_0000761	NC_062254.1	8447501	8514552
OG_0012299	NC_062254.1	8561214	8586989
OG_0001787	NC_062254.1	8606340	8632331
OG_0001041	NC_062254.1	8894090	8916738
OG_0015750	NC_062254.1	8916599	8939069
OG_0015751	NC_062254.1	9064871	9091001
OG_0013435	NC_062254.1	9317311	9376104
OG_0000191	NC_062254.1	9372713	9427611
OG_0013878	NC_062254.1	9533244	9554575
OG_0011454	NC_062254.1	9604046	9666588
OG_0015748	NC_062254.1	9721631	9743857
OG_0015749	NC_062254.1	9954624	9977305
OG_0012368	NC_062254.1	10249570	10274401
OG_0002107	NC_062254.1	10341282	10617642
OG_0012202	NC_062254.1	10598378	10624062
OG_0016636	NC_062254.1	10623363	10644979
OG_0013187	NC_062254.1	10651327	10691624
OG_0013186	NC_062254.1	10675833	10728083
OG_0013882	NC_062254.1	10927107	10950147
OG_0015951	NC_062254.1	10948670	10991417
OG_0006620	NC_062254.1	11024373	11047375
OG_0006189	NC_062254.1	11077356	11098826
OG_0000668	NC_062254.1	11175077	11200209
OG_0010119	NC_062254.1	11196253	11218443
OG_0016558	NC_062254.1	11204258	11230370
OG_0011064	NC_062254.1	11211579	11233901
OG_0011964	NC_062254.1	11225494	11310133
OG_0002067	NC_062254.1	11345723	11368336
OG_0004399	NC_062254.1	11353620	11381343
OG_0015929	NC_062254.1	11365805	11391166
OG_0011907	NC_062254.1	11383101	11408820
OG_0009683	NC_062255.1	36055	61770
OG_0016460	NC_062255.1	446633	471412
OG_0018595	NC_062255.1	456135	477295
OG_0018175	NC_062255.1	509638	530402
OG_0016700	NC_062255.1	517792	550171
OG_0012972	NC_062255.1	531883	564481
OG_0012379	NC_062255.1	546480	571974
OG_0013088	NC_062255.1	559297	590450
OG_0005633	NC_062255.1	621780	660319
OG_0009347	NC_062255.1	648775	702979
OG_0018641	NC_062255.1	988457	1013039
OG_0009682	NC_062255.1	1090164	1203265
OG_0006442	NC_062255.1	1189552	1213388
OG_0001795	NC_062255.1	1194507	1218513
OG_0012123	NC_062255.1	1336514	1362470
OG_0008225	NC_062255.1	1353211	1375840
OG_0008224	NC_062255.1	1373255	1399730
OG_0000272	NC_062255.1	1397001	1419238
OG_0009588	NC_062255.1	1486062	1506865
OG_0008742	NC_062255.1	1585578	1608377
OG_0016593	NC_062255.1	1659115	1684463
OG_0014648	NC_062255.1	1725510	1757391
OG_0015486	NC_062255.1	1795602	1831279
OG_0006811	NC_062255.1	1879697	1900536
OG_0016743	NC_062255.1	1881120	1902034
OG_0013220	NC_062255.1	1915537	1936202
OG_0004539	NC_062255.1	2008342	2029034
OG_0018065	NC_062255.1	2020537	2041179
OG_0006850	NC_062255.1	2079608	2148242
OG_0014286	NC_062255.1	2136787	2158134
OG_0003319	NC_062255.1	2430233	2457372
OG_0016699	NC_062255.1	2447726	2473877
OG_0015215	NC_062255.1	2823212	2867603
OG_0006857	NC_062255.1	2887931	2908659
OG_0007898	NC_062255.1	2892630	2925863
OG_0000809	NC_062255.1	2912306	2944398
OG_0009329	NC_062255.1	2948769	2983865
OG_0000288	NC_062255.1	2970151	3010028
OG_0012742	NC_062255.1	2997322	3022710
OG_0006583	NC_062255.1	3013592	3048346
OG_0018625	NC_062255.1	3033474	3054204
OG_0016927	NC_062255.1	3050318	3093227
OG_0002309	NC_062255.1	3087205	3109358
OG_0014326	NC_062255.1	3089696	3122538
OG_0007804	NC_062255.1	3147564	3175352
OG_0009640	NC_062255.1	3164186	3194033
OG_0016525	NC_062255.1	3179175	3214209
OG_0017405	NC_062255.1	3223791	3244777
OG_0018105	NC_062255.1	3247700	3269739
OG_0016338	NC_062255.1	3306024	3344270
OG_0002642	NC_062255.1	3331528	3352298
OG_0015550	NC_062255.1	3339096	3360830
OG_0014272	NC_062255.1	3341439	3363171
OG_0000238	NC_062255.1	3343433	3369901
OG_0018759	NC_062255.1	3453698	3474528
OG_0017580	NC_062255.1	3478475	3501573
OG_0016187	NC_062255.1	3534621	3555658
OG_0011323	NC_062255.1	3563831	3587040
OG_0007190	NC_062255.1	4074772	4160291
OG_0007351	NC_062255.1	4149387	4172076
OG_0009621	NC_062255.1	4180931	4222190
OG_0003246	NC_062255.1	4224236	4246381
OG_0018273	NC_062255.1	4247903	4268521
OG_0012324	NC_062255.1	4263154	4286265
OG_0014453	NC_062255.1	4293572	4376090
OG_0002584	NC_062255.1	4514080	4535996
OG_0011170	NC_062255.1	4520463	4542410
OG_0001204	NC_062255.1	4927794	4948589
OG_0000850	NC_062255.1	4946697	5006837
OG_0017235	NC_062255.1	5002927	5027350
OG_0016541	NC_062255.1	5019586	5042064
OG_0005374	NC_062255.1	5036168	5109578
OG_0005692	NC_062255.1	5303625	5341983
OG_0009416	NC_062255.1	5348952	5385554
OG_0006661	NC_062255.1	5472287	5496195
OG_0014219	NC_062255.1	5484053	5505200
OG_0009638	NC_062255.1	5491380	5521365
OG_0013762	NC_062255.1	5508175	5530860
OG_0015383	NC_062255.1	5601231	5637150
OG_0005235	NC_062255.1	5675638	5702046
OG_0005236	NC_062255.1	5689818	5713389
OG_0016073	NC_062255.1	5807453	5894016
OG_0001119	NC_062255.1	6550898	6571512
OG_0018449	NC_062255.1	6610580	6631530
OG_0015127	NC_062255.1	6703279	6756716
OG_0009265	NC_062255.1	6746724	6786509
OG_0018346	NC_062255.1	6801390	6829040
OG_0007822	NC_062255.1	7281237	7338356
OG_0018708	NC_062255.1	7580031	7600453
OG_0008278	NC_062255.1	7660279	7681240
OG_0017760	NC_062255.1	7694244	7730580
OG_0018527	NC_062255.1	7718014	7744111
OG_0006465	NC_062255.1	7732959	7753818
OG_0016263	NC_062255.1	7739326	7763694
OG_0002579	NC_062255.1	7764289	7863772
OG_0011174	NC_062255.1	7939731	7962046
OG_0005299	NC_062255.1	7948769	7982979
OG_0018904	NC_062255.1	7972712	7998062
OG_0014639	NC_062255.1	8001143	8027481
OG_0015999	NC_062255.1	8026357	8056430
OG_0000682	NC_062255.1	8059393	8081375
OG_0003506	NC_062255.1	8080708	8108848
OG_0011179	NC_062255.1	8094230	8115054
OG_0016344	NC_062255.1	8103641	8132407
OG_0013212	NC_062255.1	8136397	8165813
OG_0006586	NC_062255.1	8148235	8173653
OG_0000754	NC_062255.1	8159184	8188583
OG_0000755	NC_062255.1	8287629	8317598
OG_0013918	NC_062255.1	8344395	8385943
OG_0001007	NC_062255.1	8427315	8450729
OG_0018447	NC_062255.1	8460569	8481153
OG_0000437	NC_062255.1	8501671	8523479
OG_0001046	NC_062255.1	8602423	8628387
OG_0002470	NC_062255.1	8618452	8639450
OG_0008318	NC_062255.1	8622124	8646637
OG_0006574	NC_062255.1	8628647	8682580
OG_0000202	NC_062255.1	8710426	8893833
OG_0011190	NC_062255.1	8897570	8963285
OG_0000211	NC_062255.1	8965828	8988239
OG_0007985	NC_062255.1	8991474	9028945
OG_0017738	NC_062255.1	9050254	9140305
OG_0017534	NC_062255.1	9138601	9198916
OG_0002556	NC_062255.1	9181110	9202858
OG_0007896	NC_062255.1	9273920	9325059
OG_0011177	NC_062255.1	9338975	9366217
OG_0001934	NC_062255.1	9413051	9461033
OG_0014781	NC_062255.1	9442813	9463371
OG_0009345	NC_062255.1	9444548	9478440
OG_0014617	NC_062255.1	9469323	9498131
OG_0014618	NC_062255.1	9480506	9509846
OG_0007972	NC_062255.1	9540579	9567864
OG_0013080	NC_062255.1	9601867	9643095
OG_0009388	NC_062255.1	9634533	9657245
OG_0003614	NC_062255.1	9682747	9714860
OG_0016193	NC_062255.1	9951206	9974985
OG_0007768	NC_062255.1	9975875	9996853
OG_0007581	NC_062255.1	10003173	10024891
OG_0014207	NC_062255.1	10011297	10033458
OG_0017571	NC_062255.1	10036317	10057752
OG_0016189	NC_062255.1	10043338	10065122
OG_0006694	NC_062255.1	10261854	10283106
OG_0011453	NC_062255.1	10275272	10300890
OG_0018272	NC_062255.1	10291898	10312699
OG_0001330	NC_062255.1	10296067	10319302
OG_0001904	NC_062255.1	10335387	10360678
OG_0008220	NC_062255.1	10405713	10426415
OG_0017416	NC_062255.1	10409883	10441121
OG_0004464	NC_062255.1	10641276	10663286
OG_0009684	NC_062255.1	130072	163796
OG_0018651	NC_062255.1	327904	383977
OG_0011660	NC_062255.1	417640	438191
OG_0011664	NC_062255.1	420794	441345
OG_0011467	NC_062255.1	429554	464542
OG_0013551	NC_062255.1	508140	529162
OG_0001108	NC_062255.1	595785	640051
OG_0006662	NC_062255.1	711399	732226
OG_0013649	NC_062255.1	748662	792310
OG_0007809	NC_062255.1	994133	1022207
OG_0015847	NC_062255.1	1095830	1119780
OG_0015671	NC_062255.1	1207356	1280124
OG_0013003	NC_062255.1	1263554	1293802
OG_0012001	NC_062255.1	1316162	1340612
OG_0016951	NC_062255.1	1322291	1344753
OG_0016952	NC_062255.1	1325058	1351477
OG_0007910	NC_062255.1	1382803	1413071
OG_0008363	NC_062255.1	1393954	1416273
OG_0012041	NC_062255.1	1407157	1502941
OG_0009698	NC_062255.1	1499926	1529638
OG_0016598	NC_062255.1	1518352	1549142
OG_0012640	NC_062255.1	1549307	1590300
OG_0009699	NC_062255.1	1574536	1604889
OG_0006500	NC_062255.1	1588578	1611850
OG_0006861	NC_062255.1	1672083	1714334
OG_0013866	NC_062255.1	1738553	1772384
OG_0017505	NC_062255.1	1793204	1814179
OG_0009465	NC_062255.1	1815168	1898725
OG_0013221	NC_062255.1	1913290	1933943
OG_0009139	NC_062255.1	1917253	2027740
OG_0006408	NC_062255.1	2016601	2039570
OG_0001844	NC_062255.1	2158954	2222373
OG_0013877	NC_062255.1	2363167	2384718
OG_0015584	NC_062255.1	2366285	2422054
OG_0016698	NC_062255.1	2437846	2463916
OG_0011696	NC_062255.1	2454445	2482735
OG_0017756	NC_062255.1	2859789	2907205
OG_0018981	NC_062255.1	2908516	2930549
OG_0011860	NC_062255.1	2928241	2967711
OG_0012689	NC_062255.1	2994349	3016469
OG_0017382	NC_062255.1	3006079	3032915
OG_0006582	NC_062255.1	3035575	3069502
OG_0001036	NC_062255.1	3076838	3097833
OG_0013217	NC_062255.1	3080598	3102249
OG_0013369	NC_062255.1	3135249	3164215
OG_0016256	NC_062255.1	3195129	3218467
OG_0016494	NC_062255.1	3379753	3469937
OG_0018068	NC_062255.1	3455712	3479240
OG_0013917	NC_062255.1	3463167	3497759
OG_0013797	NC_062255.1	3484735	3533987
OG_0018614	NC_062255.1	3568817	3592846
OG_0017772	NC_062255.1	3659815	3758033
OG_0017771	NC_062255.1	3901911	3966175
OG_0011305	NC_062255.1	4153423	4195460
OG_0013052	NC_062255.1	4178045	4199421
OG_0017566	NC_062255.1	4204854	4225666
OG_0015479	NC_062255.1	4226550	4247540
OG_0018516	NC_062255.1	4231378	4267035
OG_0016228	NC_062255.1	4248993	4281596
OG_0002634	NC_062255.1	4267310	4293495
OG_0003184	NC_062255.1	4425683	4470693
OG_0016533	NC_062255.1	4503754	4533744
OG_0018275	NC_062255.1	4516034	4536468
OG_0002037	NC_062255.1	4522586	4569451
OG_0005794	NC_062255.1	4620297	4677275
OG_0018262	NC_062255.1	4918152	4939268
OG_0014613	NC_062255.1	4928914	4954552
OG_0014612	NC_062255.1	4937522	4965130
OG_0013728	NC_062255.1	4994392	5020045
OG_0015804	NC_062255.1	5000960	5022632
OG_0007423	NC_062255.1	5008129	5039002
OG_0017397	NC_062255.1	5022280	5050623
OG_0016535	NC_062255.1	5247058	5275432
OG_0012283	NC_062255.1	5257016	5288489
OG_0007912	NC_062255.1	5323629	5346876
OG_0016359	NC_062255.1	5329461	5363278
OG_0011178	NC_062255.1	5455384	5485458
OG_0001157	NC_062255.1	5480672	5503187
OG_0018321	NC_062255.1	5486027	5506801
OG_0018361	NC_062255.1	5533264	5554004
OG_0015382	NC_062255.1	5550360	5585858
OG_0007281	NC_062255.1	5693590	5717553
OG_0007661	NC_062255.1	5714822	5740741
OG_0005239	NC_062255.1	5740607	5764257
OG_0009740	NC_062255.1	5904635	6031197
OG_0000505	NC_062255.1	6165513	6219780
OG_0014720	NC_062255.1	6226152	6264289
OG_0005852	NC_062255.1	6345210	6365890
OG_0007451	NC_062255.1	6349965	6553270
OG_0008381	NC_062255.1	6554264	6601585
OG_0018873	NC_062255.1	6607458	6628601
OG_0018885	NC_062255.1	6613103	6650379
OG_0018727	NC_062255.1	6633002	6655060
OG_0018470	NC_062255.1	6643686	6675227
OG_0009150	NC_062255.1	6738780	6761068
OG_0017242	NC_062255.1	6948893	6970431
OG_0015070	NC_062255.1	7006313	7045141
OG_0009655	NC_062255.1	7034537	7139132
OG_0007955	NC_062255.1	7326534	7361147
OG_0019021	NC_062255.1	7389216	7412530
OG_0018078	NC_062255.1	7394844	7420845
OG_0001846	NC_062255.1	7439787	7481702
OG_0007430	NC_062255.1	7658098	7680270
OG_0016524	NC_062255.1	7663450	7711962
OG_0001843	NC_062255.1	7726272	7751414
OG_0006725	NC_062255.1	7735544	7757272
OG_0018460	NC_062255.1	7755888	7777749
OG_0002146	NC_062255.1	7848859	7905462
OG_0001044	NC_062255.1	7889714	7917963
OG_0018120	NC_062255.1	7907267	7929068
OG_0007471	NC_062255.1	7930920	7956784
OG_0009166	NC_062255.1	7943480	7966178
OG_0016398	NC_062255.1	7986587	8020133
OG_0001565	NC_062255.1	8062037	8083389
OG_0012942	NC_062255.1	8114605	8137104
OG_0016369	NC_062255.1	8119894	8151552
OG_0018475	NC_062255.1	8147254	8167829
OG_0005738	NC_062255.1	8371679	8438548
OG_0017897	NC_062255.1	8454105	8477160
OG_0005481	NC_062255.1	8458612	8480206
OG_0009701	NC_062255.1	8463196	8520176
OG_0007740	NC_062255.1	8503885	8534265
OG_0018431	NC_062255.1	8515000	8535488
OG_0012853	NC_062255.1	8522269	8571994
OG_0014182	NC_062255.1	8566956	8616314
OG_0001437	NC_062255.1	8608502	8636762
OG_0007759	NC_062255.1	8665647	8689299
OG_0016282	NC_062255.1	8880394	8914999
OG_0013225	NC_062255.1	8949045	8971581
OG_0011428	NC_062255.1	8952900	8978094
OG_0011957	NC_062255.1	8968303	8999491
OG_0007487	NC_062255.1	8981172	9008740
OG_0008250	NC_062255.1	9010575	9032716
OG_0012491	NC_062255.1	9123444	9145716
OG_0003350	NC_062255.1	9193171	9219283
OG_0017379	NC_062255.1	9264023	9284982
OG_0012944	NC_062255.1	9321381	9349329
OG_0006551	NC_062255.1	9459172	9485405
OG_0000930	NC_062255.1	9492988	9558636
OG_0012680	NC_062255.1	9539321	9560112
OG_0007589	NC_062255.1	9625812	9681882
OG_0015986	NC_062255.1	9673499	9702106
OG_0013096	NC_062255.1	9701582	9722369
OG_0016190	NC_062255.1	9713712	9740693
OG_0016192	NC_062255.1	9722853	9746713
OG_0013895	NC_062255.1	9759313	9841170
OG_0016826	NC_062255.1	9979516	10010382
OG_0000940	NC_062255.1	9993822	10022543
OG_0015276	NC_062255.1	10006202	10029372
OG_0000180	NC_062255.1	10027992	10055876
OG_0006438	NC_062255.1	10038294	10060149
OG_0018316	NC_062255.1	10045797	10066943
OG_0002512	NC_062255.1	10167256	10190261
OG_0016281	NC_062255.1	10283427	10311388
OG_0011670	NC_062255.1	10300287	10335674
OG_0007156	NC_062255.1	10381407	10407704
OG_0017353	NC_062255.1	10391760	10414557
OG_0017006	NC_062255.1	10402136	10424020
OG_0017350	NC_062255.1	10406926	10429232
OG_0018541	NC_062255.1	10529703	10550606
OG_0014878	NC_062255.1	10599690	10620242
OG_0015504	NC_062255.1	10609316	10630931
